game_id,referees
2024021052,Chris Schlenker|Justin Kea
2024021055,Jon McIsaac|Brian Pochmara
2024021063,Chris Lee|Carter Sandlak
2024021083,Eric Furlatt|Justin Kea
2024021092,Frederick L'Ecuyer|Cody Beach
2024021098,Jake Brenk|Brandon Blandina
2024021099,Dan O'Rourke|Brandon Schrader
2024021103,Chris Rooney|Carter Sandlak
2024021134,Chris Rooney|Brian Pochmara
2024021136,Corey Syvret|Graham Skilliter
2024021150,Garrett Rank|Francois St-Laurent
2024021152,Kyle Rehman|Cody Beach
2024021155,Dan O'Rourke|Jake Brenk
2024021163,Frederick L'Ecuyer|Carter Sandlak
2024021183,Chris Rooney|Ghislain Hebert
2024021192,Jon McIsaac|Gord Dwyer
2024021198,Chris Rooney|Francis Charron
2024021199,Jean Hebert|Carter Sandlak
2024021203,Kyle Rehman|Peter MacDougall
2024021234,Kelly Sutherland|Trevor Hanson
2024021236,Jon McIsaac|Frederick L'Ecuyer
2024021250,Furman South|Stephen Hiff
2024021252,Mitch Dunning|Eric Furlatt
2024021255,Brian Pochmara|Beau Halkidis
2024021263,Carter Sandlak|Cody Beach
2024021283,Wes McCauley|Carter Sandlak
2024021292,Cody Beach|Peter MacDougall
2024021298,Thomas John Luxmore|Chris Lee
2024021299,Frederick L'Ecuyer|Pierre Lambert
2024021303,Francois St-Laurent|Dan O'Rourke
2023020022,Jean Hebert|Mitch Dunning
2023020023,Kelly Sutherland|Justin Kea
2023020029,Graham Skilliter|Chris Lee
2023020042,Kyle Rehman|Brandon Blandina
2023020059,Graham Skilliter|Cody Beach
2023020062,Chris Schlenker|Steve Kozari
2023020064,Chris Rooney|Brandon Schrader
2023020095,Wes McCauley|Brandon Schrader
2023020103,Kevin Pollock|Cody Beach
2023020134,Pierre Lambert|Steve Kozari
2023020136,Gord Dwyer|Carter Sandlak
2023020150,Jon McIsaac|Chris Schlenker
2023020152,Trevor Hanson|Brian Pochmara
2023020155,Kyle Rehman|Brandon Blandina
2023020163,Jon McIsaac|Chris Schlenker
2023020183,Mitch Dunning|Chris Lee
2023020192,Frederick L'Ecuyer|Graham Skilliter
2023020198,Kyle Rehman|Mitch Dunning
2023020199,Pierre Lambert|Cody Beach
2023020222,Garrett Rank|Jean Hebert
2023020223,Chris Schlenker|Francois St-Laurent
2023020229,Brian Pochmara|Corey Syvret
2023020242,Jon McIsaac|Kyle Rehman
2023020259,Wes McCauley|Thomas John Luxmore
2023020262,Dan O'Rourke|Frederick L'Ecuyer
2023020264,Eric Furlatt|Jordan Samuels-Thomas
2023020295,Graham Skilliter|Justin Kea
2023020310,Mitch Dunning|Eric Furlatt
2023020312,Dan O'Rourke|Kendrick Nicholson
2023020324,Trevor Hanson|Carter Sandlak
2023020344,Jon McIsaac|Francis Charron
2023020368,Tom Chmielewski|Carter Sandlak
2023020377,Graham Skilliter|Michael Markovic
2023020379,Brian Pochmara|Carter Sandlak
2023020388,Jean Hebert|Pierre Lambert
2023020390,Jon McIsaac|Chris Lee
2023020402,Francis Charron|Beau Halkidis
2023020408,Furman South|Ghislain Hebert
2023020411,Trevor Hanson|Brandon Schrader
2023020416,Peter MacDougall|Steve Kozari
2023020435,Chris Rooney|Michael Markovic
2023020438,Francis Charron|Jordan Samuels-Thomas
2023020448,Chris Lee|Beau Halkidis
2023020447,Frederick L'Ecuyer|Morgan MacPhee
2023020454,Chris Schlenker|Brandon Blandina
2023020457,Jean Hebert|Beau Halkidis
2023020458,Wes McCauley|Brandon Schrader
2023020473,Furman South|Brian Pochmara
2023020475,Francis Charron|Steve Kozari
2023020481,Garrett Rank|Brandon Blandina
2023020482,Thomas John Luxmore|Carter Sandlak
2023020487,Jake Brenk|Michael Markovic
2023020522,Jake Brenk|Carter Sandlak
2023020523,Kyle Rehman|Jordan Samuels-Thomas
2023020529,Furman South|Frederick L'Ecuyer
2023020542,Jon McIsaac|Peter MacDougall
2023020559,Garrett Rank|Francois St-Laurent
2023020562,Eric Furlatt|Beau Halkidis
2023020564,Kyle Rehman|Ghislain Hebert
2023020595,Jean Hebert|Frederick L'Ecuyer
2023020605,Francis Charron|Ghislain Hebert
2023020621,Kyle Rehman|Brandon Schrader
2023020630,Steve Kozari|Justin Kea
2023020631,Wes McCauley|Beau Halkidis
2023020632,Furman South|Brian Pochmara
2023020633,Francois St-Laurent|Kendrick Nicholson
2023020637,Chris Rooney|Kendrick Nicholson
2023020639,Garrett Rank|Cody Beach
2023020640,Jean Hebert|Justin Kea
2023020649,Chris Rooney|Francois St-Laurent
2023020651,Dan O'Rourke|Michael Markovic
2023020653,Garrett Rank|Jake Brenk
2023020660,Francis Charron|Corey Syvret
2023020661,Thomas John Luxmore|Pierre Lambert
2023020667,Kyle Rehman|Michael Markovic
2023020669,Brian Pochmara|Jake Brenk
2023020671,Corey Syvret|Kevin Pollock
2023020678,Jon McIsaac|Wes McCauley
2023020694,Francis Charron|Carter Sandlak
2023020704,Jake Brenk|Eric Furlatt
2023020706,Kevin Pollock|Morgan MacPhee
2023020717,Kyle Rehman|Corey Syvret
2023020718,Francois St-Laurent|Kendrick Nicholson
2023020719,Jon McIsaac|Kelly Sutherland
2023020727,Michael Markovic|Peter MacDougall
2023020743,Trevor Hanson|Brandon Blandina
2023020765,Mitch Dunning|Peter MacDougall
2023020766,Chris Rooney|Furman South
2023020770,Garrett Rank|Chris Lee
2023020785,Ghislain Hebert|Michael Markovic
2023020786,Jon McIsaac|Thomas John Luxmore
2023020797,Wes McCauley|Trevor Hanson
2023020804,Kelly Sutherland|Jake Brenk
2023020806,Kyle Rehman|Pierre Lambert
2023020817,Garrett Rank|Kyle Rehman
2023020818,Tom Chmielewski|Kendrick Nicholson
2023020819,Kelly Sutherland|Steve Kozari
2023020827,Ghislain Hebert|Michael Markovic
2023020843,Kyle Rehman|Kendrick Nicholson
2023020865,Jean Hebert|Michael Markovic
2023020866,Kevin Pollock|Brandon Blandina
2023020870,Brian Pochmara|Steve Kozari
2023020885,Jean Hebert|Thomas John Luxmore
2023020886,Wes McCauley|Kendrick Nicholson
2023020897,Kendrick Nicholson|Beau Halkidis
2023020900,Chris Schlenker|Francis Charron
2023020901,Garrett Rank|Carter Sandlak
2023020909,Kelly Sutherland|Chris Lee
2023020907,Mitch Dunning|Peter MacDougall
2023020913,Jake Brenk|Brandon Blandina
2023020914,Furman South|Tom Chmielewski
2023020925,Graham Skilliter|Kendrick Nicholson
2023020972,Garrett Rank|Kelly Sutherland
2023020980,Chris Schlenker|Steve Kozari
2023020984,Wes McCauley|Peter MacDougall
2023020989,Jean Hebert|Thomas John Luxmore
2023020991,Dan O'Rourke|Steve Kozari
2023020993,Francis Charron|Jake Brenk
2023021003,Chris Schlenker|Kyle Rehman
2023021034,Chris Lee|Kendrick Nicholson
2023021036,Francis Charron|Corey Syvret
2023021052,Frederick L'Ecuyer|Eric Furlatt
2023021050,Chris Rooney|Carter Sandlak
2023021055,Wes McCauley|Mitch Dunning
2023021063,Frederick L'Ecuyer|Eric Furlatt
2023021083,Garrett Rank|Michael Markovic
2023021092,Gord Dwyer|Ghislain Hebert
2023021098,Graham Skilliter|Steve Kozari
2023021099,Mitch Dunning|Thomas John Luxmore
2023021102,Chris Rooney|Francis Charron
2023021108,Chris Schlenker|Ghislain Hebert
2023021111,Francois St-Laurent|Furman South
2023021116,Dan O'Rourke|Thomas John Luxmore
2023021135,Tom Chmielewski|Chris Lee
2023021138,Furman South|Peter MacDougall
2023021147,Corey Syvret|Chris Lee
2023021148,Brandon Schrader|Pierre Lambert
2023021154,Michael Markovic|Peter MacDougall
2023021157,Ghislain Hebert|Carter Sandlak
2023021158,Jon McIsaac|Brandon Blandina
2023021173,Chris Schlenker|Francois St-Laurent
2023021175,Trevor Hanson|Beau Halkidis
2023021181,Chris Schlenker|Brandon Schrader
2023021182,Wes McCauley|Chris Rooney
2023021187,Dan O'Rourke|Trevor Hanson
2023021204,Ghislain Hebert|Peter MacDougall
2023021206,Kelly Sutherland|Jean Hebert
2023021217,Tom Chmielewski|Steve Kozari
2023021218,Dan O'Rourke|Kelly Sutherland
2023021219,Chris Schlenker|Wes McCauley
2023021227,Mitch Dunning|Eric Furlatt
2023021243,Chris Rooney|Furman South
2023021265,Kelly Sutherland|Thomas John Luxmore
2023021266,Graham Skilliter|Justin Kea
2023021270,Jean Hebert|Eric Furlatt
2023021285,Frederick L'Ecuyer|Mitch Dunning
2023021286,Kendrick Nicholson|Mike Sullivan
2023021297,Dan O'Rourke|Kyle Rehman
2023021305,Frederick L'Ecuyer|Tom Chmielewski
2025020005,Gord Dwyer|Mitch Dunning
2025020021,Thomas John Luxmore|Pierre Lambert
2025020030,Kelly Sutherland|Beau Halkidis
2025020031,Chris Schlenker|Mitch Dunning
2025020032,Eric Furlatt|Mike Sullivan
2025020033,Trevor Hanson|Morgan MacPhee
2025020037,Francis Charron|Thomas John Luxmore
2025020039,Brandon Schrader|Peter MacDougall
2025020040,Jake Brenk|Beau Halkidis
2025020049,Mitch Dunning|Peter MacDougall
2025020051,Chris Lee|Brandon Schrader
2025020053,Graham Skilliter|Pierre Lambert
2025020060,Gord Dwyer|Jordan Samuels-Thomas
2025020061,Garrett Rank|Justin Kea
2025020067,Chris Lee|Carter Sandlak
2025020069,Chris Schlenker|Trevor Hanson
2025020071,Tom Chmielewski|Jordan Samuels-Thomas
2025020078,Dan O'Rourke|Jean Hebert
2025020094,Furman South|Jean Hebert
2025020104,Eric Furlatt|Stephen Hiff
2025020106,Frederick L'Ecuyer|Corey Syvret
2025020117,Gord Dwyer|Mitch Dunning
2025020118,Corey Syvret|Eric Furlatt
2025020119,Chris Lee|Brandon Schrader
2025020127,Kendrick Nicholson|Brandon Blandina
2025020143,Garrett Rank|Corey Syvret
2025020165,Kyle Rehman|Graedy Hamilton
2025020166,Tom Chmielewski|Justin Kea
2025020170,Kelly Sutherland|Alex Lepkowski
2025020185,Jake Brenk|Carter Sandlak
2025020186,Garrett Rank|Liam Maaskant
2025020197,Furman South|Tom Chmielewski
2025020204,Garrett Rank|Pierre Lambert
2025020206,Jean Hebert|Morgan MacPhee
2025020217,Cody Beach|Chris Lee
2025020218,Mitch Dunning|Thomas John Luxmore
2025020219,Francis Charron|Carter Sandlak
2025020227,Pierre Lambert|Brandon Blandina
2025020243,Trevor Hanson|Corey Syvret
2025020265,Gord Dwyer|Brandon Schrader
2025020266,Jake Brenk|Carter Sandlak
2025020270,Kyle Rehman|Eric Furlatt
2025020285,Francois St-Laurent|Kendrick Nicholson
2025020286,Eric Furlatt|Brandon Blandina
2025020297,Jon McIsaac|Peter MacDougall
2025020300,Francis Charron|Chris Lee
2025020301,Garrett Rank|Mike Sullivan
2025020307,Corey Syvret|Michael Markovic
2025020309,Thomas John Luxmore|Jordan Samuels-Thomas
2025020313,Francis Charron|Kyle Rehman
2025020314,Eric Furlatt|Brandon Schrader
2025020325,Jean Hebert|Justin Kea
2025020372,Trevor Hanson|Jordan Samuels-Thomas
2025020380,Jean Hebert|Thomas John Luxmore
2025020384,Trevor Hanson|Graham Skilliter
2025020389,Kendrick Nicholson|Mike Sullivan
2025020391,Chris Schlenker|Eric Furlatt
2025020393,Tom Chmielewski|Graedy Hamilton
2025020415,Chris Lee|Michael Markovic
2025020420,Jake Brenk|Justin Kea
2025020426,Furman South|Chris Lee
2025020428,Wes McCauley|Corey Syvret
2025020441,Furman South|Trevor Hanson
2025020445,Graham Skilliter|Kendrick Nicholson
2025020446,Corey Syvret|Brandon Blandina
2025020456,Wes McCauley|Liam Maaskant
2025020474,Eric Furlatt|Stephen Hiff
2025020476,Tom Chmielewski|Gord Dwyer
2025020496,Jon McIsaac|Graedy Hamilton
2025020504,Francois St-Laurent|Stephen Hiff
2025020506,Cody Beach|Tom Chmielewski
2025020517,Trevor Hanson|Corey Syvret
2025020518,Chris Lee|Justin Kea
2025020519,Thomas John Luxmore|Brandon Blandina
2025020527,Graham Skilliter|Graedy Hamilton
2025020543,Kelly Sutherland|Graedy Hamilton
2025020565,Wes McCauley|Brandon Blandina
2025020566,Brian Pochmara|Mike Sullivan
2025020570,Gord Dwyer|Kendrick Nicholson
2025020585,Cody Beach|Gord Dwyer
2025020586,Kyle Rehman|Carter Sandlak
2025020597,Kyle Rehman|Tom Chmielewski
2025020605,Chris Lee|Graedy Hamilton
2025020621,Trevor Hanson|Gord Dwyer
2025020630,Chris Schlenker|Peter MacDougall
2025020631,Trevor Hanson|Michael Markovic
2025020632,Pierre Lambert|Riley Brace
2025020633,Kendrick Nicholson|Mike Sullivan
2025020639,Francis Charron|Brandon Schrader
2025020637,Chris Lee|Alex Lepkowski
2025020640,Wes McCauley|Beau Halkidis
2025020649,Trevor Hanson|Brandon Schrader
2025020651,Jean Hebert|Peter MacDougall
2025020653,Frederick L'Ecuyer|Jake Brenk
2025020660,Jean Hebert|Peter MacDougall
2025020661,Francois St-Laurent|Carter Sandlak
2025020667,Francois St-Laurent|Mike Sullivan
2025020671,Jon McIsaac|Jordan Samuels-Thomas
2025020669,Jean Hebert|Peter MacDougall
2025020678,Garrett Rank|Gord Dwyer
2025020694,Francis Charron|Jordan Samuels-Thomas
2025020704,Pierre Lambert|Graedy Hamilton
2025020706,Frederick L'Ecuyer|Brandon Schrader
2025020717,Chris Schlenker|Michael Markovic
2025020718,Frederick L'Ecuyer|Morgan MacPhee
2025020719,Francis Charron|Alex Lepkowski
2025020727,Frederick L'Ecuyer|Graham Skilliter
2025020743,Furman South|Frederick L'Ecuyer
2025020765,Thomas John Luxmore|Stephen Hiff
2025020766,Corey Syvret|Brandon Schrader
2025020770,Pierre Lambert|Morgan MacPhee
2025020785,Graham Skilliter|Jordan Samuels-Thomas
2025020786,Cody Beach|Riley Brace
2025020797,Dan O'Rourke|Pierre Lambert
2025020802,Kelly Sutherland|Pierre Lambert
2025020808,Garrett Rank|Kyle Rehman
2025020811,Francois St-Laurent|Corey Syvret
2025020816,Kendrick Nicholson|Beau Halkidis
2025020835,Brian Pochmara|Beau Halkidis
2025020838,Kyle Rehman|Graedy Hamilton
2025020847,Jean Hebert|Chris Lee
2025020848,Brian Pochmara|Michael Markovic
2025020854,Tom Chmielewski|Corey Syvret
2025020857,Kyle Rehman|Morgan MacPhee
2025020858,Furman South|Jake Brenk
2025020873,Jon McIsaac|Pierre Lambert
2025020875,Kyle Rehman|Corey Syvret
2025020881,Eric Furlatt|Stephen Hiff
2025020882,Francois St-Laurent|Michael Markovic
2025020887,Dan O'Rourke|Liam Maaskant
2025020905,Jon McIsaac|Furman South
2025020921,Furman South|Graham Skilliter
2025020930,Jean Hebert|Graham Skilliter
2025020931,Eric Furlatt|Jordan Samuels-Thomas
2025020932,Mitch Dunning|Pierre Lambert
2025020933,Chris Schlenker|Michael Markovic
2025020937,Wes McCauley|Stephen Hiff
2025020939,Garrett Rank|Thomas John Luxmore
2025020940,Cody Beach|Jake Brenk
2025020949,Chris Schlenker|Mitch Dunning
2025020951,Jon McIsaac|Beau Halkidis
2025020953,Wes McCauley|Morgan MacPhee
2025020960,Thomas John Luxmore|Kendrick Nicholson
2025020961,Kelly Sutherland|Jordan Samuels-Thomas
2025020967,Jean Hebert|Chris Lee
2025020969,Francois St-Laurent|Tom Chmielewski
2025020971,Brian Pochmara|Frederick L'Ecuyer
2025020978,Chris Lee|Peter MacDougall
2025020994,Eric Furlatt|Justin Kea
2025021004,Thomas John Luxmore|Stephen Hiff
2025021006,Jake Brenk|Jordan Samuels-Thomas
2025021017,Furman South|Liam Maaskant
2025021018,Jon McIsaac|Michael Markovic
2025021019,Chris Lee|Justin Kea
2025021027,Frederick L'Ecuyer|Stephen Hiff
2025021043,Francis Charron|Frederick L'Ecuyer
2025021065,Wes McCauley|Jake Brenk
2025021066,Pierre Lambert|Peter MacDougall
2025021070,Jean Hebert|Brandon Blandina
2025021085,Kelly Sutherland|Thomas John Luxmore
2025021086,Francois St-Laurent|Carter Sandlak
2025021097,Chris Schlenker|Kendrick Nicholson
2025021110,Francis Charron|Stephen Hiff
2025021112,Kelly Sutherland|Justin Kea
2025021124,Graham Skilliter|Beau Halkidis
2025021144,Gord Dwyer|Michael Markovic
2025021168,Tom Chmielewski|Carter Sandlak
2025021177,Trevor Hanson|Brandon Schrader
2025021179,Jake Brenk|Kendrick Nicholson
2025021188,Tom Chmielewski|Justin Kea
2025021190,Jon McIsaac|Thomas John Luxmore
2025021202,Graham Skilliter|Jordan Samuels-Thomas
2025021208,Trevor Hanson|Jean Hebert
2025021211,Mitch Dunning|Jake Brenk
2025021216,Garrett Rank|Michael Markovic
2025021235,Chris Rooney|Gord Dwyer
2025021238,Wes McCauley|Carter Sandlak
2025021247,Pierre Lambert|Jake Brenk
2025021248,Trevor Hanson|Justin Kea
2025021254,Thomas John Luxmore|Eric Furlatt
2025021257,Francis Charron|Cody Beach
2025021258,Brian Pochmara|Corey Syvret
2025021273,Graham Skilliter|Brandon Schrader
2025021275,Brian Pochmara|Jordan Samuels-Thomas
2025021281,Chris Schlenker|Trevor Hanson
2025021282,Jean Hebert|Kendrick Nicholson
2025021287,Thomas John Luxmore|Eric Furlatt
2025021300,Chris Schlenker|Francis Charron
2025021301,Wes McCauley|Chris Rooney
2025021309,Trevor Hanson|Brian Pochmara
2025021307,Gord Dwyer|Pierre Lambert
2024020003,Trevor Hanson|Steve Kozari
2024020034,Frederick L'Ecuyer|Chris Lee
2024020036,Mitch Dunning|Eric Furlatt
2024020050,Steve Kozari|Justin Kea
2024020052,Frederick L'Ecuyer|Carter Sandlak
2024020055,Graham Skilliter|Eric Furlatt
2024020063,Trevor Hanson|Cody Beach
2024020083,Kendrick Nicholson|Brandon Blandina
2024020092,Francis Charron|Frederick L'Ecuyer
2024020098,Garrett Rank|Jean Hebert
2024020099,Brian Pochmara|Beau Halkidis
2024020105,Dan O'Rourke|Corey Syvret
2024020121,Wes McCauley|Brandon Schrader
2024020130,Jon McIsaac|Carter Sandlak
2024020131,Eric Furlatt|Jordan Samuels-Thomas
2024020132,Chris Lee|Stephen Hiff
2024020133,Wes McCauley|Graham Skilliter
2024020137,Jon McIsaac|Thomas John Luxmore
2024020139,Chris Lee|Graedy Hamilton
2024020140,Kyle Rehman|Michael Markovic
2024020149,Carter Sandlak|Kendrick Nicholson
2024020153,Kyle Rehman|Furman South
2024020151,Chris Rooney|Peter MacDougall
2024020160,Wes McCauley|Chris Lee
2024020161,Eric Furlatt|Michael Markovic
2024020167,Brian Pochmara|Brandon Schrader
2024020169,Furman South|Jake Brenk
2024020171,Jon McIsaac|Brandon Blandina
2024020178,Eric Furlatt|Michael Markovic
2024020194,Thomas John Luxmore|Peter MacDougall
2024020200,Dan O'Rourke|Morgan MacPhee
2024020201,Furman South|Frederick L'Ecuyer
2024020207,Furman South|Trevor Hanson
2024020209,Mitch Dunning|Thomas John Luxmore
2024020213,Wes McCauley|Riley Brace
2024020214,Brian Pochmara|Stephen Hiff
2024020225,Jon McIsaac|Pierre Lambert
2024020272,Jean Hebert|Stephen Hiff
2024020280,Jake Brenk|Michael Markovic
2024020284,Frederick L'Ecuyer|Jake Brenk
2024020289,Jean Hebert|Mitch Dunning
2024020291,Kendrick Nicholson|Michael Markovic
2024020293,Trevor Hanson|Thomas John Luxmore
2024020304,Garrett Rank|Thomas John Luxmore
2024020306,Brian Pochmara|Chris Lee
2024020317,Garrett Rank|Thomas John Luxmore
2024020318,Francis Charron|Dan O'Rourke
2024020319,Ghislain Hebert|Jordan Samuels-Thomas
2024020327,Furman South|Pierre Lambert
2024020343,Garrett Rank|Jordan Samuels-Thomas
2024020365,Brian Pochmara|Mike Sullivan
2024020366,Jon McIsaac|Kelly Sutherland
2024020370,Trevor Hanson|Graham Skilliter
2024020385,Trevor Hanson|Brandon Schrader
2024020386,Furman South|Steve Kozari
2024020397,Ghislain Hebert|Justin Kea
2024020410,Kyle Rehman|Brandon Schrader
2024020412,Steve Kozari|Beau Halkidis
2024020424,Jean Hebert|Gord Dwyer
2024020444,Kelly Sutherland|Mitch Dunning
2024020468,Kelly Sutherland|Justin Kea
2024020477,Francis Charron|Justin Kea
2024020479,Corey Syvret|Jake Brenk
2024020488,Trevor Hanson|Brandon Blandina
2024020490,Brian Pochmara|Pierre Lambert
2024020510,Kyle Rehman|Corey Syvret
2024020512,Garrett Rank|Ghislain Hebert
2024020524,Chris Lee|Peter MacDougall
2024020544,Kyle Rehman|Graedy Hamilton
2024020568,Chris Schlenker|Jordan Samuels-Thomas
2024020579,Graham Skilliter|Steve Kozari
2024020577,Trevor Hanson|Brandon Blandina
2024020588,Chris Lee|Stephen Hiff
2024020590,Graham Skilliter|Pierre Lambert
2024020610,Thomas John Luxmore|Corey Syvret
2024020612,Brian Pochmara|Kendrick Nicholson
2024020624,Jake Brenk|Michael Markovic
2024020644,Francois St-Laurent|Corey Syvret
2024020668,Furman South|Eric Furlatt
2024020677,Kelly Sutherland|Corey Syvret
2024020679,Chris Lee|Michael Markovic
2024020688,Graham Skilliter|Brandon Blandina
2024020690,Gord Dwyer|Eric Furlatt
2024020702,Kyle Rehman|Justin Kea
2024020708,Ghislain Hebert|Carter Sandlak
2024020711,Thomas John Luxmore|Corey Syvret
2024020716,Wes McCauley|Justin Kea
2024020735,Wes McCauley|Chris Lee
2024020738,Ghislain Hebert|Kendrick Nicholson
2024020747,Kelly Sutherland|Tom Chmielewski
2024020748,Chris Schlenker|Chris Lee
2024020754,Trevor Hanson|Graedy Hamilton
2024020758,Gord Dwyer|Cody Beach
2024020757,Jake Brenk|Kendrick Nicholson
2024020773,Wes McCauley|Michael Markovic
2024020775,Francois St-Laurent|Jean Hebert
2024020781,Garrett Rank|Furman South
2024020782,Chris Rooney|Michael Markovic
2024020787,Kyle Rehman|Brandon Schrader
2024020810,Mitch Dunning|Ghislain Hebert
2024020812,Jon McIsaac|Wes McCauley
2024020824,Chris Schlenker|Jake Brenk
2024020844,Wes McCauley|Mitch Dunning
2024020868,Chris Lee|Michael Markovic
2024020877,Brian Pochmara|Gord Dwyer
2024020879,Francois St-Laurent|Cody Beach
2024020888,Kyle Rehman|Furman South
2024020890,Kelly Sutherland|Mitch Dunning
2024020902,Chris Lee|Brandon Blandina
2024020908,Tom Chmielewski|Ghislain Hebert
2024020911,Chris Schlenker|Corey Syvret
2024020916,Trevor Hanson|Carter Sandlak
2024020935,Mitch Dunning|Graham Skilliter
2024020938,Frederick L'Ecuyer|Justin Kea
2024020947,Jon McIsaac|Mike Sullivan
2024020948,Francis Charron|Kendrick Nicholson
2024020954,Brian Pochmara|Peter MacDougall
2024020957,Chris Rooney|Ghislain Hebert
2024020958,Thomas John Luxmore|Corey Syvret
2024020973,Mitch Dunning|Kendrick Nicholson
2024020975,Dan O'Rourke|Furman South
2024020981,Cody Beach|Peter MacDougall
2024020982,Chris Schlenker|Corey Syvret
2024020987,Tom Chmielewski|Corey Syvret
2024021010,Trevor Hanson|Brandon Schrader
2024021012,Francois St-Laurent|Cody Beach
2024021024,Chris Rooney|Cody Beach
2024021044,Mitch Dunning|Thomas John Luxmore
2024021068,Jake Brenk|Cody Beach
2024021077,Pierre Lambert|Carter Sandlak
2024021079,Kyle Rehman|Michael Markovic
2024021088,Corey Syvret|Jake Brenk
2024021090,Jon McIsaac|Riley Brace
2024021110,Kelly Sutherland|Michael Markovic
2024021112,Garrett Rank|Eric Furlatt
2024021124,Graham Skilliter|Chris Lee
2024021144,Chris Rooney|Dan O'Rourke
2024021168,Kyle Rehman|Brandon Schrader
2024021177,Chris Schlenker|Francois St-Laurent
2024021179,Wes McCauley|Riley Brace
2024021188,Garrett Rank|Trevor Hanson
2024021190,Furman South|Michael Markovic
2024021210,Pierre Lambert|Jake Brenk
2024021212,Kyle Rehman|Graham Skilliter
2024021224,Frederick L'Ecuyer|Ghislain Hebert
2024021244,Chris Schlenker|Gord Dwyer
2024021268,Michael Markovic|Brandon Schrader
2024021277,Kelly Sutherland|Eric Furlatt
2024021279,Chris Rooney|Morgan MacPhee
2024021288,Corey Syvret|Stephen Hiff
2024021290,Trevor Hanson|Frederick L'Ecuyer
2024021310,Francois St-Laurent|Brian Pochmara
2024021312,Chris Rooney|Thomas John Luxmore
2023020004,Chris Rooney|Peter MacDougall
2023020006,Jean Hebert|Brandon Blandina
2023020017,Garrett Rank|Brandon Blandina
2023020018,Kyle Rehman|Mitch Dunning
2023020019,Francois St-Laurent|Pierre Lambert
2023020027,Kyle Rehman|Brandon Blandina
2023020043,Chris Rooney|Carter Sandlak
2023020065,Garrett Rank|Furman South
2023020066,Kyle Rehman|Jake Brenk
2023020070,Brian Pochmara|Thomas John Luxmore
2023020085,Ghislain Hebert|Kevin Pollock
2023020086,Brian Pochmara|Carter Sandlak
2023020097,Trevor Hanson|Jordan Samuels-Thomas
2023020110,Jon McIsaac|Garrett Rank
2023020112,Francois St-Laurent|Pierre Lambert
2023020124,Jon McIsaac|Michael Markovic
2023020144,Mitch Dunning|Kevin Pollock
2023020168,Furman South|Jake Brenk
2023020177,Garrett Rank|Gord Dwyer
2023020179,Kelly Sutherland|Kevin Pollock
2023020188,Frederick L'Ecuyer|Graham Skilliter
2023020190,Brian Pochmara|Michael Markovic
2023020204,Jon McIsaac|Wes McCauley
2023020206,Gord Dwyer|Justin Kea
2023020217,Wes McCauley|Eric Furlatt
2023020218,Furman South|Brian Pochmara
2023020219,Tom Chmielewski|Peter MacDougall
2023020227,Dan O'Rourke|Carter Sandlak
2023020243,Brian Pochmara|Mitch Dunning
2023020265,Trevor Hanson|Pierre Lambert
2023020266,Chris Schlenker|Tom Chmielewski
2023020270,Ghislain Hebert|Carter Sandlak
2023020285,Frederick L'Ecuyer|Michael Markovic
2023020286,Kelly Sutherland|Mitch Dunning
2023020297,Chris Lee|Brandon Schrader
2023020303,Frederick L'Ecuyer|Cody Beach
2023020334,Trevor Hanson|Carter Sandlak
2023020336,Francois St-Laurent|Jean Hebert
2023020350,Jake Brenk|Brandon Schrader
2023020352,Brian Pochmara|Tom Chmielewski
2023020355,Jon McIsaac|Justin Kea
2023020363,Garrett Rank|Furman South
2023020383,Kelly Sutherland|Jake Brenk
2023020392,Chris Rooney|Jake Brenk
2023020398,Francois St-Laurent|Gord Dwyer
2023020399,Chris Lee|Carter Sandlak
2023020400,Kyle Rehman|Cody Beach
2023020401,Corey Syvret|Kevin Pollock
2023020407,Mitch Dunning|Thomas John Luxmore
2023020409,Kevin Pollock|Jordan Samuels-Thomas
2023020413,Chris Schlenker|Pierre Lambert
2023020414,Chris Rooney|Frederick L'Ecuyer
2023020425,Kyle Rehman|Cody Beach
2023020472,Garrett Rank|Kyle Rehman
2023020480,Chris Rooney|Kendrick Nicholson
2023020484,Steve Kozari|Justin Kea
2023020489,Brian Pochmara|Peter MacDougall
2023020491,Thomas John Luxmore|Kevin Pollock
2023020493,Graham Skilliter|Brandon Schrader
2023020504,Wes McCauley|Jean Hebert
2023020506,Chris Schlenker|Furman South
2023020517,Peter MacDougall|Brandon Blandina
2023020518,Garrett Rank|Furman South
2023020519,Kelly Sutherland|Cody Beach
2023020527,Graham Skilliter|Steve Kozari
2023020543,Chris Lee|Pierre Lambert
2023020565,Wes McCauley|Francis Charron
2023020566,Jean Hebert|Justin Kea
2023020570,Chris Schlenker|Pierre Lambert
2023020585,Steve Kozari|Morgan MacPhee
2023020586,Furman South|Trevor Hanson
2023020597,Kyle Rehman|Peter MacDougall
2023020615,Chris Schlenker|Tom Chmielewski
2023020620,Francois St-Laurent|Chris Lee
2023020626,Jean Hebert|Pierre Lambert
2023020628,Kyle Rehman|Cody Beach
2023020641,Brian Pochmara|Pierre Lambert
2023020645,Jon McIsaac|Brandon Schrader
2023020646,Corey Syvret|Jake Brenk
2023020656,Furman South|Ghislain Hebert
2023020674,Ghislain Hebert|Pierre Lambert
