player_id,season,oz_starts,dz_starts
8480074,20252026,0.2814,0.3453
8480078,20232024,0.4118,0.1765
8480078,20242025,0.3845,0.2455
8480078,20252026,0.4326,0.2908
8480084,20232024,0.3961,0.2556
8480084,20242025,0.3736,0.283
8480084,20252026,0.3275,0.308
8480113,20232024,0.3754,0.2936
8480113,20242025,0.2796,0.3693
8480113,20252026,0.3603,0.2817
8480144,20232024,0.1913,0.4774
8480144,20242025,0.1467,0.4244
8480144,20252026,0.2667,0.4078
8480145,20232024,0.3011,0.3536
8480145,20242025,0.297,0.3618
8480145,20252026,0.3512,0.2989
8480172,20232024,0.2639,0.3772
8480172,20242025,0.2865,0.3561
8480172,20252026,,
8480184,20232024,0.2467,0.371
8480184,20242025,,
8480184,20252026,,
8480185,20232024,0.3651,0.2752
8480185,20242025,0.3773,0.2856
8480185,20252026,0.2849,0.3242
8480188,20232024,0.2922,0.3644
8480188,20242025,0.3569,0.3154
8480188,20252026,0.3532,0.2659
8480192,20232024,0.2474,0.3953
8480192,20242025,0.243,0.383
8480192,20252026,0.2703,0.3978
8480196,20232024,0.2744,0.3668
8480196,20242025,0.2348,0.3542
8480196,20252026,0.293,0.3123
8480205,20232024,0.3575,0.3114
8480205,20242025,0.3182,0.3068
8480205,20252026,,
8480208,20232024,0.3681,0.277
8480208,20242025,0.3186,0.3234
8480208,20252026,0.4595,0.2164
8480220,20232024,0.3073,0.3354
8480220,20242025,0.2361,0.3956
8480220,20252026,0.3395,0.2966
8480222,20232024,0.4286,0.2237
8480222,20242025,,
8480222,20252026,,
8480245,20232024,0.3704,0.2296
8480245,20242025,0.3469,0.2993
8480245,20252026,0.3784,0.1622
8480246,20232024,0.3048,0.3113
8480246,20242025,0.3272,0.3284
8480246,20252026,0.3074,0.3493
8480252,20232024,0.3318,0.35
8480252,20242025,,
8480252,20252026,,
8480259,20232024,,
8480259,20242025,0.2048,0.3976
8480259,20252026,0.1632,0.5263
8480281,20232024,0.2554,0.379
8480281,20242025,0.1768,0.3817
8480281,20252026,0.1759,0.4381
8480289,20232024,0.2824,0.2986
8480289,20242025,0.1683,0.4054
8480289,20252026,0.1758,0.442
8480292,20232024,0.2674,0.3837
8480292,20242025,,
8480292,20252026,,
8480336,20232024,0.3363,0.3257
8480336,20242025,0.3844,0.2777
8480336,20252026,0.3743,0.2953
8480355,20232024,0.3325,0.3299
8480355,20242025,0.123,0.4953
8480355,20252026,0.2197,0.4078
8480434,20232024,0.3305,0.3254
8480434,20242025,0.3779,0.2866
8480434,20252026,0.3786,0.2927
8480441,20232024,0.4314,0.2647
8480441,20242025,,
8480441,20252026,,
8480448,20232024,0.3109,0.3158
8480448,20242025,0.191,0.386
8480448,20252026,0.2776,0.3605
8480459,20232024,0.3279,0.3323
8480459,20242025,0.2816,0.3553
8480459,20252026,0.285,0.3754
8480468,20232024,0.269,0.3604
8480468,20242025,,
8480468,20252026,,
8480727,20232024,0.2857,0.3514
8480727,20242025,0.3541,0.2797
8480727,20252026,0.3099,0.3229
8480748,20232024,0.2538,0.3033
8480748,20242025,0.2331,0.3775
8480748,20252026,0.2938,0.3349
8480762,20232024,0.2995,0.3629
8480762,20242025,0.3691,0.2654
8480762,20252026,0.3893,0.2652
8480776,20232024,0.3438,0.2656
8480776,20242025,,
8480776,20252026,,
8480789,20232024,0.3285,0.3394
8480789,20242025,0.3109,0.3079
8480789,20252026,,
8480796,20232024,0.2881,0.3927
8480796,20242025,0.282,0.3496
8480796,20252026,0.2383,0.4242
8480797,20232024,0.3614,0.3011
8480797,20242025,0.338,0.3588
8480797,20252026,0.4022,0.2772
8480798,20232024,0.4045,0.3142
8480798,20242025,0.3263,0.3417
8480798,20252026,0.2232,0.4214
8480800,20232024,0.4221,0.2617
8480800,20242025,0.4184,0.2345
8480800,20252026,0.3703,0.3112
8480801,20232024,0.3284,0.289
8480801,20242025,0.3364,0.2914
8480801,20252026,0.4161,0.2279
8480802,20232024,0.2927,0.3068
8480802,20242025,0.2911,0.3644
8480802,20252026,0.3239,0.3589
8480803,20232024,0.4245,0.2803
8480803,20242025,0.4314,0.2649
8480803,20252026,0.4207,0.2556
8480806,20232024,0.2729,0.3579
8480806,20242025,0.1884,0.4717
8480806,20252026,0.2278,0.4221
8480807,20232024,0.3229,0.3303
8480807,20242025,0.2346,0.3844
8480807,20252026,0.3007,0.3438
8480813,20232024,0.2935,0.3564
8480813,20242025,0.2804,0.3694
8480813,20252026,0.302,0.378
8480817,20232024,0.294,0.3257
8480817,20242025,0.2918,0.3537
8480817,20252026,0.3918,0.2947
8480821,20232024,0.2968,0.3685
8480821,20242025,,
8480821,20252026,,
8480823,20232024,0.3468,0.3548
8480823,20242025,0.25,0.3897
8480823,20252026,,
8480825,20232024,,
8480825,20242025,0.3305,0.2881
8480825,20252026,0.1905,0.5714
8480828,20232024,,
8480828,20242025,0.1698,0.478
8480828,20252026,0.2745,0.2941
8480829,20232024,0.3952,0.259
8480829,20242025,0.362,0.2619
8480829,20252026,0.4154,0.2593
8480830,20232024,0.3992,0.3145
8480830,20242025,0.3959,0.2805
8480830,20252026,0.4221,0.2787
8480834,20232024,0.2989,0.4084
8480834,20242025,0.3209,0.3389
8480834,20252026,0.2753,0.368
8480835,20232024,0.4008,0.2504
8480835,20242025,0.3081,0.3409
8480835,20252026,0.2951,0.363
8480836,20232024,0.1519,0.4557
8480836,20242025,,
8480836,20252026,,
8480839,20232024,0.3858,0.2884
8480839,20242025,0.3746,0.3002
8480839,20252026,0.327,0.3153
8480840,20232024,,
8480840,20242025,0.241,0.3844
8480840,20252026,0.2066,0.3729
8480845,20232024,0.302,0.3119
8480845,20242025,0.1503,0.4676
8480845,20252026,,
8480848,20232024,0.3045,0.357
8480848,20242025,0.2621,0.3656
8480848,20252026,0.2109,0.4763
8480849,20232024,0.3317,0.3291
8480849,20242025,0.3806,0.3061
8480849,20252026,0.3087,0.3653
8480851,20232024,0.2683,0.3659
8480851,20242025,0.2585,0.3756
8480851,20252026,,
8480853,20232024,0.2174,0.4565
8480853,20242025,0.3636,0.1818
8480853,20252026,0.25,0.5
8480855,20232024,0.3017,0.306
8480855,20242025,0.3169,0.3449
8480855,20252026,0.3048,0.3476
8480860,20232024,0.2669,0.3408
8480860,20242025,0.3295,0.3554
8480860,20252026,0.2939,0.3844
8480865,20232024,0.3496,0.337
8480865,20242025,0.3615,0.3228
8480865,20252026,0.337,0.3312
8480870,20232024,0.2513,0.4251
8480870,20242025,,
8480870,20252026,0.1901,0.4215
8480871,20232024,0.3915,0.2783
8480871,20242025,0.4085,0.2761
8480871,20252026,0.3883,0.2271
8480873,20232024,0.3446,0.3196
8480873,20242025,0.311,0.3495
8480873,20252026,0.3428,0.3517
8480878,20232024,0.4073,0.2728
8480878,20242025,0.3384,0.3365
8480878,20252026,0.2797,0.3533
8480879,20232024,0.3156,0.3303
8480879,20242025,0.3371,0.2851
8480879,20252026,0.3218,0.3786
8480880,20232024,0.1408,0.381
8480880,20242025,0.2087,0.437
8480880,20252026,,
8480884,20232024,0.3688,0.3427
8480884,20242025,,
8480884,20252026,,
8480887,20232024,0.2752,0.3257
8480887,20242025,0.2293,0.3797
8480887,20252026,0.2299,0.3218
8480891,20232024,0.3397,0.2923
8480891,20242025,0.3706,0.2994
8480891,20252026,0.3399,0.3173
8480893,20232024,0.3492,0.2954
8480893,20242025,0.3862,0.2796
8480893,20252026,0.429,0.233
8480950,20232024,0.3103,0.3302
8480950,20242025,0.2385,0.3847
8480950,20252026,0.2178,0.3688
8480980,20232024,0.2328,0.4233
8480980,20242025,0.1852,0.4021
8480980,20252026,0.127,0.5463
8480990,20232024,0.3659,0.3018
8480990,20242025,0.3088,0.3432
8480990,20252026,0.2952,0.3612
8480995,20232024,0.3398,0.3011
8480995,20242025,0.2786,0.3639
8480995,20252026,0.2282,0.3481
8481006,20232024,0.2903,0.2949
8481006,20242025,0.2718,0.3092
8481006,20252026,0.3025,0.3069
8481013,20232024,0.2315,0.3611
8481013,20242025,0.3364,0.3351
8481013,20252026,0.3668,0.3398
8481014,20232024,0.3032,0.3609
8481014,20242025,0.3098,0.3373
8481014,20252026,0.4159,0.2804
8481019,20232024,0.2444,0.3963
8481019,20242025,0.1642,0.4701
8481019,20252026,,
8481024,20232024,0.175,0.475
8481024,20242025,0.3226,0.3172
8481024,20252026,0.3063,0.3492
8481028,20232024,0.3966,0.2401
8481028,20242025,0.4128,0.2553
8481028,20252026,0.2948,0.289
8481030,20232024,0.3009,0.3717
8481030,20242025,0.276,0.3891
8481030,20252026,0.3052,0.3614
8481032,20232024,0.3244,0.3613
8481032,20242025,0.288,0.3403
8481032,20252026,0.3468,0.3241
8481042,20232024,,
8481042,20242025,0.3069,0.352
8481042,20252026,,
8481043,20232024,0.3019,0.2264
8481043,20242025,0.1849,0.4296
8481043,20252026,0.2287,0.3834
8481056,20232024,0.3166,0.3205
8481056,20242025,0.2841,0.3284
8481056,20252026,0.3291,0.3304
8481058,20232024,0.2265,0.4122
8481058,20242025,,
8481058,20252026,,
8481059,20232024,0.4107,0.2485
8481059,20242025,0.4333,0.2412
8481059,20252026,,
8481065,20232024,0.3235,0.4314
8481065,20242025,0.3667,0.2
8481065,20252026,0.3774,0.434
8481068,20232024,0.3855,0.2801
8481068,20242025,0.3953,0.2959
8481068,20252026,0.3619,0.3267
8481093,20232024,0.2325,0.3725
8481093,20242025,0.0,0.0
8481093,20252026,0.1538,0.3077
8481122,20232024,0.2207,0.358
8481122,20242025,0.2148,0.3778
8481122,20252026,0.1867,0.4457
8481133,20232024,,
8481133,20242025,0.2261,0.3739
8481133,20252026,0.2691,0.3304
8481147,20232024,0.2391,0.3551
8481147,20242025,0.15,0.4
8481147,20252026,,
8481161,20232024,0.3636,0.3223
8481161,20242025,0.2848,0.3333
8481161,20252026,0.3154,0.3728
8481167,20232024,0.3124,0.3222
8481167,20242025,0.4193,0.2605
8481167,20252026,0.386,0.3033
8481178,20232024,0.3822,0.3103
8481178,20242025,0.3047,0.3353
8481178,20252026,0.3301,0.2404
8481186,20232024,0.2126,0.4116
8481186,20242025,0.2019,0.3907
8481186,20252026,0.2121,0.4242
8481206,20232024,0.2314,0.4549
8481206,20242025,0.1795,0.4744
8481206,20252026,,
8481237,20232024,0.3806,0.2985
8481237,20242025,0.3049,0.3155
8481237,20252026,0.291,0.2992
8481422,20232024,0.2186,0.4047
8481422,20242025,0.0455,0.4545
8481422,20252026,,
8481462,20232024,0.2609,0.3333
8481462,20242025,0.0,0.25
8481462,20252026,,
8481477,20232024,0.2728,0.423
8481477,20242025,0.2585,0.3747
8481477,20252026,0.234,0.4763
8481481,20232024,0.3327,0.2941
8481481,20242025,0.1697,0.5406
8481481,20252026,0.1025,0.5674
8481491,20232024,,
8481491,20242025,0.4615,0.2308
8481491,20252026,0.1923,0.4462
8481517,20232024,0.299,0.3463
8481517,20242025,0.1972,0.4782
8481517,20252026,0.2889,0.4222
8481518,20232024,0.3929,0.25
8481518,20242025,0.45,0.3
8481518,20252026,0.3462,0.3462
8481521,20232024,0.4127,0.2063
8481521,20242025,,
8481521,20252026,,
8481522,20232024,0.3515,0.3316
8481522,20242025,0.2576,0.3847
8481522,20252026,0.2839,0.3522
8481523,20232024,0.25,0.25
8481523,20242025,0.4154,0.2461
8481523,20252026,0.2924,0.3081
8481524,20232024,0.3393,0.3313
8481524,20242025,0.3509,0.3242
8481524,20252026,0.3049,0.3552
8481527,20232024,0.296,0.3276
8481527,20242025,0.3418,0.2888
8481527,20252026,0.338,0.2946
8481528,20232024,0.3189,0.3477
8481528,20242025,0.3474,0.3278
8481528,20252026,0.356,0.2667
8481532,20232024,0.3248,0.3376
8481532,20242025,0.2961,0.3155
8481532,20252026,0.3622,0.2827
8481533,20232024,0.3774,0.3097
8481533,20242025,0.3533,0.355
8481533,20252026,0.3891,0.2799
8481534,20232024,0.4722,0.25
8481534,20242025,0.4,0.2875
8481534,20252026,0.375,0.25
8481535,20232024,0.3115,0.3292
8481535,20242025,0.3778,0.2969
8481535,20252026,0.4085,0.3007
8481537,20232024,0.3031,0.3875
8481537,20242025,,
8481537,20252026,,
8481540,20232024,0.3521,0.2839
8481540,20242025,0.3909,0.2751
8481540,20252026,0.3687,0.2739
8481541,20232024,0.2941,0.3248
8481541,20242025,0.8,0.0
8481541,20252026,,
8481542,20232024,0.2579,0.4069
8481542,20242025,0.2993,0.3675
8481542,20252026,0.2797,0.3732
8481543,20232024,0.3015,0.2794
8481543,20242025,,
8481543,20252026,,
8481546,20232024,0.3284,0.2841
8481546,20242025,0.2866,0.3483
8481546,20252026,0.2984,0.328
8481550,20232024,0.2162,0.3784
8481550,20242025,,
8481550,20252026,,
8481553,20232024,0.3518,0.3136
8481553,20242025,0.245,0.3769
8481553,20252026,0.3499,0.2855
8481554,20232024,0.3083,0.278
8481554,20242025,0.3319,0.3079
8481554,20252026,0.4065,0.2575
8481556,20232024,0.0857,0.4945
8481556,20242025,0.1226,0.5664
8481556,20252026,0.1897,0.4224
8481557,20232024,0.3571,0.2935
8481557,20242025,0.3075,0.3325
8481557,20252026,0.3194,0.35
8481559,20232024,0.4518,0.2315
8481559,20242025,0.4656,0.197
8481559,20252026,0.4955,0.1922
8481560,20232024,0.3676,0.29
8481560,20242025,0.3772,0.2632
8481560,20252026,0.3529,0.3529
8481563,20232024,,
8481563,20242025,0.3085,0.3505
8481563,20252026,0.3542,0.3064
8481564,20232024,0.3738,0.2597
8481564,20242025,0.3333,0.4048
8481564,20252026,0.1579,0.4737
8481567,20232024,0.3076,0.3711
8481567,20242025,0.3108,0.3492
8481567,20252026,0.2821,0.4615
8481568,20232024,0.2979,0.3739
8481568,20242025,0.2807,0.3631
8481568,20252026,0.234,0.4141
8481572,20232024,,
8481572,20242025,0.2516,0.329
8481572,20252026,0.3929,0.3214
8481577,20232024,0.3034,0.3509
8481577,20242025,0.3736,0.2452
8481577,20252026,0.3571,0.2429
8481580,20232024,0.3403,0.2753
8481580,20242025,0.3546,0.3257
8481580,20252026,0.3043,0.3423
8481581,20232024,0.3919,0.2976
8481581,20242025,0.3685,0.3311
8481581,20252026,0.3372,0.3291
8481582,20232024,0.3831,0.2584
8481582,20242025,0.3842,0.2644
8481582,20252026,0.289,0.3484
8481591,20232024,0.1111,0.3889
8481591,20242025,0.2727,0.3091
8481591,20252026,0.3,0.45
8481592,20232024,0.2404,0.4135
8481592,20242025,0.3326,0.2956
8481592,20252026,0.4286,0.2041
8481593,20232024,0.2923,0.3195
8481593,20242025,0.3864,0.243
8481593,20252026,0.3867,0.2744
8481596,20232024,0.3496,0.2844
8481596,20242025,0.2176,0.4549
8481596,20252026,0.1912,0.4297
8481598,20232024,0.3094,0.3453
8481598,20242025,0.3225,0.355
8481598,20252026,0.3102,0.3764
8481600,20232024,0.2128,0.234
8481600,20242025,0.3648,0.2893
8481600,20252026,0.2683,0.2976
8481601,20232024,0.3076,0.3591
8481601,20242025,0.3223,0.3488
8481601,20252026,0.3362,0.3398
8481604,20232024,0.3755,0.3187
8481604,20242025,0.4271,0.2729
8481604,20252026,0.4497,0.2634
8481605,20232024,0.2947,0.3669
8481605,20242025,0.3194,0.3831
8481605,20252026,0.3239,0.3487
8481606,20232024,0.416,0.2885
8481606,20242025,0.3253,0.2897
8481606,20252026,0.4381,0.2102
8481607,20232024,,
8481607,20242025,0.3664,0.318
8481607,20252026,0.3357,0.3616
8481609,20232024,0.2963,0.3333
8481609,20242025,0.3955,0.2797
8481609,20252026,0.3922,0.3725
8481617,20232024,0.3655,0.3103
8481617,20242025,0.3495,0.2941
8481617,20252026,0.3814,0.2598
8481618,20232024,0.3154,0.3692
8481618,20242025,0.3991,0.2751
8481618,20252026,0.3888,0.2787
8481624,20232024,0.3548,0.3364
8481624,20242025,0.2514,0.3634
8481624,20252026,0.2049,0.4461
8481641,20232024,0.2165,0.384
8481641,20242025,0.2177,0.3764
8481641,20252026,0.2571,0.3524
8481655,20232024,0.1538,0.2308
8481655,20242025,0.2733,0.2605
8481655,20252026,0.3009,0.2778
8481656,20232024,0.2453,0.3761
8481656,20242025,0.3976,0.2733
8481656,20252026,0.3401,0.3624
8481703,20232024,0.284,0.3075
8481703,20242025,0.2857,0.3429
8481703,20252026,,
8481704,20232024,0.3018,0.3179
8481704,20242025,0.3382,0.2966
8481704,20252026,0.296,0.352
8481708,20232024,0.3243,0.277
8481708,20242025,0.364,0.2781
8481708,20252026,,
8481711,20232024,0.275,0.3576
8481711,20242025,0.3595,0.2737
8481711,20252026,0.3833,0.2851
8481716,20232024,0.3909,0.2765
8481716,20242025,0.3902,0.2761
8481716,20252026,0.4134,0.2458
8481719,20232024,0.2479,0.3419
8481719,20242025,0.2593,0.3951
8481719,20252026,0.3979,0.2765
8481725,20232024,,
8481725,20242025,0.3099,0.4089
8481725,20252026,0.252,0.4075
8481726,20232024,0.2245,0.449
8481726,20242025,0.1606,0.4839
8481726,20252026,0.2387,0.428
8481732,20232024,,
8481732,20242025,0.3043,0.2522
8481732,20252026,0.3462,0.3077
8481743,20232024,0.2255,0.3333
8481743,20242025,0.2787,0.3345
8481743,20252026,,
8481751,20232024,0.3774,0.3302
8481751,20242025,,
8481751,20252026,,
8481754,20232024,0.2,0.36
8481754,20242025,0.2197,0.4046
8481754,20252026,0.2852,0.3415
8481789,20232024,0.3391,0.3164
8481789,20242025,0.2962,0.3466
8481789,20252026,0.2073,0.3896
8481806,20232024,0.2393,0.4754
8481806,20242025,0.2144,0.4004
8481806,20252026,0.2028,0.4343
8482055,20232024,0.31,0.3154
8482055,20242025,0.3108,0.3446
8482055,20252026,0.3248,0.3114
8482062,20232024,0.2058,0.3532
8482062,20242025,0.1325,0.4475
8482062,20252026,0.164,0.4228
8482070,20232024,0.2876,0.3211
8482070,20242025,0.2907,0.3243
8482070,20252026,0.3333,0.2267
8482073,20232024,0.3041,0.328
8482073,20242025,0.2337,0.3848
8482073,20252026,0.2801,0.3841
8482074,20232024,0.4129,0.2357
8482074,20242025,0.3777,0.289
8482074,20252026,0.3359,0.3203
8482077,20232024,0.3144,0.272
8482077,20242025,0.3476,0.3279
8482077,20252026,0.396,0.2927
8482078,20232024,0.2902,0.3673
8482078,20242025,0.3085,0.3584
8482078,20252026,0.3153,0.3581
8482079,20232024,0.3973,0.2779
8482079,20242025,0.3629,0.3017
8482079,20252026,0.3972,0.3163
8482087,20232024,0.2524,0.3905
8482087,20242025,0.2722,0.3379
8482087,20252026,0.249,0.3958
8482089,20232024,0.3329,0.3256
8482089,20242025,0.3611,0.321
8482089,20252026,0.3687,0.3077
8482092,20232024,0.3421,0.3329
8482092,20242025,0.2505,0.4303
8482092,20252026,0.2752,0.3518
8482093,20232024,0.3701,0.3054
8482093,20242025,0.3866,0.2996
8482093,20252026,0.4444,0.25
8482095,20232024,0.3544,0.3038
8482095,20242025,0.317,0.279
8482095,20252026,0.3056,0.2703
8482097,20232024,0.4029,0.295
8482097,20242025,0.4071,0.3262
8482097,20252026,0.3349,0.3465
8482101,20232024,0.1429,0.4762
8482101,20242025,0.3458,0.3271
8482101,20252026,,
8482105,20232024,0.308,0.308
8482105,20242025,0.2915,0.3831
8482105,20252026,0.3422,0.3466
8482109,20232024,0.4824,0.1805
8482109,20242025,0.4248,0.2277
8482109,20252026,0.359,0.2953
8482110,20232024,0.3154,0.3061
8482110,20242025,0.2929,0.3788
8482110,20252026,0.3255,0.3604
8482111,20232024,0.3467,0.3173
8482111,20242025,0.3801,0.2692
8482111,20252026,0.3015,0.3484
8482113,20232024,0.3754,0.2664
8482113,20242025,0.3941,0.2953
8482113,20252026,0.3053,0.326
8482116,20232024,0.3431,0.332
8482116,20242025,0.4549,0.2379
8482116,20252026,0.4821,0.2093
8482117,20232024,0.3695,0.3243
8482117,20242025,0.3115,0.3297
8482117,20252026,0.3202,0.2767
8482118,20232024,0.2308,0.4231
8482118,20242025,0.3281,0.375
8482118,20252026,0.3108,0.3378
8482122,20232024,0.3057,0.3338
8482122,20242025,0.3283,0.3168
8482122,20252026,0.316,0.3426
8482124,20232024,0.3544,0.3377
8482124,20242025,0.3472,0.3105
8482124,20252026,0.3037,0.3509
8482125,20232024,0.4059,0.2955
8482125,20242025,0.3412,0.2725
8482125,20252026,0.3508,0.3226
8482126,20232024,0.4667,0.3556
8482126,20242025,0.3576,0.2869
8482126,20252026,0.3799,0.2979
8482132,20232024,,
8482132,20242025,0.322,0.3254
8482132,20252026,0.2308,0.3846
8482133,20232024,0.2787,0.4286
8482133,20242025,0.1667,0.5
8482133,20252026,,
8482142,20232024,0.4234,0.2621
8482142,20242025,0.3836,0.2777
8482142,20252026,0.3524,0.3111
8482144,20232024,0.2857,0.2857
8482144,20242025,0.3713,0.2873
8482144,20252026,,
8482145,20232024,0.3636,0.2727
8482145,20242025,0.2883,0.388
8482145,20252026,0.2889,0.3272
8482146,20232024,0.4305,0.227
8482146,20242025,0.369,0.2877
8482146,20252026,0.3274,0.3048
8482148,20232024,0.3788,0.2368
8482148,20242025,0.4339,0.1693
8482148,20252026,0.3216,0.3065
8482149,20232024,0.4341,0.2471
8482149,20242025,0.4947,0.1877
8482149,20252026,0.3818,0.3161
8482153,20232024,0.2808,0.2945
8482153,20242025,0.1528,0.2222
8482153,20252026,0.2857,0.381
8482155,20232024,0.3524,0.3142
8482155,20242025,0.3424,0.3132
8482155,20252026,0.3145,0.3395
8482157,20232024,0.3402,0.2929
8482157,20242025,0.3252,0.2998
8482157,20252026,0.3409,0.3554
8482159,20232024,0.3208,0.311
8482159,20242025,0.2498,0.3816
8482159,20252026,0.2593,0.3272
8482166,20232024,0.3239,0.3662
8482166,20242025,0.2796,0.3333
8482166,20252026,0.2859,0.3772
8482172,20232024,0.1416,0.4602
8482172,20242025,0.2691,0.3639
8482172,20252026,0.2298,0.3384
8482175,20232024,0.3561,0.3074
8482175,20242025,0.3795,0.3017
8482175,20252026,0.3734,0.2608
8482176,20232024,0.3289,0.3289
8482176,20242025,0.3134,0.3406
8482176,20252026,0.3285,0.3121
8482177,20232024,0.3046,0.351
8482177,20242025,0.2624,0.3729
8482177,20252026,0.3562,0.3244
8482192,20232024,0.2792,0.3503
8482192,20242025,0.3448,0.3793
8482192,20252026,0.3889,0.5
8482201,20232024,0.2308,0.3077
8482201,20242025,0.3323,0.3096
8482201,20252026,0.3675,0.2548
8482222,20232024,0.3154,0.3423
8482222,20242025,,
8482222,20252026,,
8482241,20232024,0.2208,0.4502
8482241,20242025,,
8482241,20252026,,
8482245,20232024,0.3128,0.3074
8482245,20242025,0.244,0.4086
8482245,20252026,0.2581,0.3964
8482259,20232024,0.2792,0.3861
8482259,20242025,0.3369,0.3345
8482259,20252026,0.3095,0.3657
8482408,20232024,,
8482408,20242025,0.2893,0.314
8482408,20252026,0.2649,0.3243
8482451,20232024,0.3102,0.3743
8482451,20242025,0.2993,0.3915
8482451,20252026,0.2857,0.4762
8482460,20232024,0.3286,0.2143
8482460,20242025,0.2305,0.4102
8482460,20252026,0.234,0.3972
8482470,20232024,0.3203,0.3203
8482470,20242025,0.3878,0.3469
8482470,20252026,0.281,0.3137
8482475,20232024,0.3219,0.3142
8482475,20242025,0.3737,0.2706
8482475,20252026,0.3854,0.2546
8482476,20232024,0.1923,0.5769
8482476,20242025,0.2319,0.3555
8482476,20252026,0.3552,0.3181
8482482,20232024,,
8482482,20242025,0.2713,0.378
8482482,20252026,0.2766,0.3756
8482496,20232024,0.3294,0.2627
8482496,20242025,0.2905,0.3041
8482496,20252026,0.4,0.4
8482511,20232024,0.3772,0.2669
8482511,20242025,0.4018,0.278
8482511,20252026,0.3438,0.3069
8482516,20232024,0.3034,0.3353
8482516,20242025,0.3308,0.3195
8482516,20252026,0.3539,0.284
8482624,20232024,0.3153,0.3571
8482624,20242025,0.3272,0.3483
8482624,20252026,0.1111,0.6111
8482652,20232024,0.2407,0.3657
8482652,20242025,0.3297,0.2967
8482652,20252026,0.4545,0.2727
8482655,20232024,0.2845,0.3422
8482655,20242025,0.3078,0.3602
8482655,20252026,0.36,0.3132
8482659,20232024,0.2857,0.3609
8482659,20242025,0.3453,0.2792
8482659,20252026,0.3463,0.335
8482660,20232024,0.3844,0.2965
8482660,20242025,0.3409,0.3171
8482660,20252026,0.3475,0.3163
8482665,20232024,0.3582,0.334
8482665,20242025,0.32,0.3291
8482665,20252026,0.3474,0.3174
8482666,20232024,0.3462,0.1923
8482666,20242025,0.4069,0.201
8482666,20252026,0.3365,0.3365
8482667,20232024,0.2953,0.386
8482667,20242025,0.3309,0.3258
8482667,20252026,0.3126,0.3705
8482671,20232024,0.3842,0.3305
8482671,20242025,0.3504,0.3301
8482671,20252026,0.3347,0.3427
8482679,20232024,0.3127,0.3746
8482679,20242025,0.3316,0.381
8482679,20252026,0.3772,0.305
8482684,20232024,0.3965,0.2742
8482684,20242025,0.3603,0.3089
8482684,20252026,0.3957,0.308
8482691,20232024,,
8482691,20242025,0.3636,0.3242
8482691,20252026,0.3061,0.4424
8482699,20232024,0.2993,0.3481
8482699,20242025,0.4373,0.228
8482699,20252026,0.3469,0.3319
8482700,20232024,,
8482700,20242025,0.2755,0.3704
8482700,20252026,,
8482702,20232024,0.3587,0.3492
8482702,20242025,0.323,0.3451
8482702,20252026,0.4403,0.2119
8482703,20232024,,
8482703,20242025,0.3514,0.3514
8482703,20252026,0.2696,0.3199
8482705,20232024,0.3413,0.3002
8482705,20242025,0.3165,0.3316
8482705,20252026,0.3075,0.3747
8482713,20232024,0.3913,0.2319
8482713,20242025,0.3952,0.2706
8482713,20252026,0.3205,0.2946
8482720,20232024,0.3451,0.3186
8482720,20242025,0.3447,0.3047
8482720,20252026,0.3602,0.3481
8482726,20232024,,
8482726,20242025,0.3133,0.2801
8482726,20252026,0.1956,0.3616
8482730,20232024,0.4364,0.297
8482730,20242025,0.3829,0.2668
8482730,20252026,0.4303,0.2667
8482737,20232024,0.3367,0.352
8482737,20242025,0.3118,0.2952
8482737,20252026,0.299,0.3368
8482740,20232024,0.3611,0.3288
8482740,20242025,0.3307,0.3699
8482740,20252026,0.3609,0.3167
8482742,20232024,,
8482742,20242025,0.229,0.3789
8482742,20252026,0.2464,0.4167
8482744,20232024,0.2754,0.4058
8482744,20242025,0.1429,0.4286
8482744,20252026,,
8482745,20232024,0.3358,0.3184
8482745,20242025,0.3498,0.3584
8482745,20252026,0.4024,0.2807
8482747,20232024,0.4545,0.1364
8482747,20242025,0.4348,0.1739
8482747,20252026,0.2734,0.3516
8482749,20232024,0.3268,0.3171
8482749,20242025,0.4124,0.2371
8482749,20252026,0.1852,0.3333
8482751,20232024,0.4058,0.2754
8482751,20242025,0.299,0.3711
8482751,20252026,0.2309,0.4007
8482758,20232024,,
8482758,20242025,0.4476,0.219
8482758,20252026,0.429,0.2284
8482762,20232024,0.3182,0.3636
8482762,20242025,0.3174,0.3684
8482762,20252026,0.2801,0.3648
8482763,20232024,,
8482763,20242025,0.3661,0.2946
8482763,20252026,,
8482765,20232024,0.4528,0.3019
8482765,20242025,0.2537,0.403
8482765,20252026,0.3377,0.2695
8482768,20232024,,
8482768,20242025,0.4312,0.2179
8482768,20252026,0.3611,0.2983
8482775,20232024,,
8482775,20242025,0.2889,0.3333
8482775,20252026,0.3946,0.2865
8482803,20232024,0.381,0.3042
8482803,20242025,0.3972,0.318
8482803,20252026,0.3695,0.2954
8482807,20232024,0.1212,0.3333
8482807,20242025,0.2985,0.3446
8482807,20252026,0.2554,0.4457
8482809,20232024,0.375,0.375
8482809,20242025,0.4002,0.2616
8482809,20252026,0.4355,0.2108
8482858,20232024,0.4184,0.2293
8482858,20242025,0.334,0.3311
8482858,20252026,0.2937,0.3201
8482859,20232024,0.4423,0.2308
8482859,20242025,0.2675,0.2909
8482859,20252026,0.2074,0.3922
8482896,20232024,,
